ID,TARGET
5794,5
5795,2
5796,4
5797,4
5798,4
5799,1
5800,4
5801,1
5802,1
5803,1
5804,5
5805,1
5806,1
5807,1
5808,4
5809,5
5810,3
5811,3
5812,3
5813,4
5814,1
5815,1
5816,1
5817,4
5818,1
5819,1
5820,4
5821,2
5822,1
5823,2
5824,4
5825,4
5826,5
5827,3
5828,1
5829,4
5830,3
5831,3
5832,5
5833,5
5834,5
5835,2
5836,3
5837,2
5838,2
5839,2
5840,3
5841,2
5842,5
5843,2
5844,1
5845,2
5846,5
5847,2
5848,1
5849,5
5850,1
5851,4
5852,3
5853,1
5854,1
5855,2
5856,1
5857,3
5858,2
5859,4
5860,3
5861,2
5862,1
5863,2
5864,1
5865,5
5866,2
5867,4
5868,2
5869,4
5870,3
5871,4
5872,1
5873,5
5874,4
5875,2
5876,4
5877,3
5878,4
5879,3
5880,2
5881,3
5882,1
5883,4
5884,4
5885,1
5886,1
5887,1
5888,1
5889,2
5890,2
5891,2
5892,5
5893,1
5894,2
5895,1
5896,1
5897,4
5898,1
5899,1
5900,2
5901,4
5902,4
5903,1
5904,4
5905,2
5906,1
5907,1
5908,3
5909,5
5910,5
5911,5
5912,2
5913,4
5914,3
5915,5
5916,5
5917,3
5918,4
5919,1
5920,4
5921,1
5922,4
5923,1
5924,4
5925,4
5926,3
5927,1
5928,2
5929,3
5930,5
5931,1
5932,1
5933,1
5934,5
5935,2
5936,5
5937,4
5938,5
5939,5
5940,1
5941,2
5942,3
5943,4
5944,2
5945,1
5946,2
5947,3
5948,2
5949,2
5950,2
5951,1
5952,2
5953,5
5954,2
5955,1
5956,2
5957,5
5958,1
5959,5
5960,2
5961,4
5962,2
5963,3
5964,1
5965,1
5966,1
5967,4
5968,4
5969,5
5970,1
5971,1
5972,5
5973,1
5974,4
5975,2
5976,2
5977,1
5978,1
5979,5
5980,3
5981,5
5982,3
5983,4
5984,2
5985,2
5986,4
5987,3
5988,4
5989,3
5990,4
5991,2
5992,1
5993,2
5994,2
5995,5
5996,2
5997,1
5998,3
5999,5
6000,2
6001,2
6002,1
6003,1
6004,4
6005,3
6006,3
6007,1
6008,1
6009,4
6010,5
6011,3
6012,1
6013,2
6014,1
6015,4
6016,4
6017,5
6018,2
6019,1
6020,2
6021,1
6022,1
6023,1
6024,3
6025,3
6026,3
6027,1
6028,4
6029,5
6030,1
6031,1
6032,4
6033,4
6034,5
6035,5
6036,1
6037,4
6038,5
6039,4
6040,1
6041,3
6042,3
6043,4
6044,4
6045,1
6046,1
6047,4
6048,5
6049,1
6050,1
6051,4
6052,4
6053,1
6054,1
6055,1
6056,1
6057,1
6058,1
6059,4
6060,3
6061,3
6062,3
6063,2
6064,2
6065,2
6066,2
6067,4
6068,4
6069,4
6070,4
6071,1
6072,5
6073,3
6074,5
6075,1
6076,1
6077,1
6078,1
6079,4
6080,1
6081,2
6082,2
6083,4
6084,2
6085,4
6086,3
6087,1
6088,4
6089,1
6090,1
6091,1
6092,5
6093,2
6094,1
6095,2
6096,4
6097,3
6098,4
6099,3
6100,1
6101,5
6102,1
6103,5
6104,2
6105,5
6106,1
6107,4
6108,5
6109,2
6110,4
6111,5
6112,1
6113,5
6114,5
6115,2
6116,5
6117,1
6118,5
6119,2
6120,1
6121,2
6122,1
6123,5
6124,5
6125,1
6126,5
6127,1
6128,5
6129,5
6130,2
6131,5
6132,1
6133,1
6134,5
6135,1
6136,2
6137,2
6138,4
6139,2
6140,2
6141,3
6142,3
6143,5
6144,3
6145,1
6146,2
6147,2
6148,1
6149,1
6150,1
6151,1
6152,1
6153,1
6154,1
6155,1
6156,5
6157,1
6158,1
6159,4
6160,1
6161,5
6162,1
6163,1
6164,1
6165,4
6166,1
6167,5
6168,4
6169,5
6170,5
6171,2
6172,1
6173,4
6174,1
6175,2
6176,3
6177,5
6178,5
6179,1
6180,2
6181,1
6182,1
6183,1
6184,5
6185,2
6186,2
6187,4
6188,4
6189,5
6190,5
6191,4
6192,5
6193,1
6194,2
6195,2
6196,1
6197,1
6198,2
6199,1
6200,1
6201,2
6202,1
6203,1
6204,1
6205,1
6206,3
6207,2
6208,3
6209,3
6210,2
6211,4
6212,2
6213,3
6214,4
6215,1
6216,1
6217,2
6218,4
6219,3
6220,5
6221,2
6222,1
6223,3
6224,3
6225,4
6226,5
6227,2
6228,1
6229,2
6230,1
6231,1
6232,5
6233,1
6234,1
6235,1
6236,4
6237,1
6238,1
6239,4
6240,5
6241,1
6242,4
6243,5
6244,1
6245,1
6246,2
6247,4
6248,5
6249,4
6250,5
6251,2
6252,5
6253,2
6254,2
6255,4
6256,3
6257,2
6258,4
6259,4
6260,1
6261,3
6262,4
6263,1
6264,4
6265,1
6266,1
6267,4
6268,1
6269,3
6270,2
6271,5
6272,3
6273,1
6274,3
6275,3
6276,2
6277,3
6278,1
6279,4
6280,5
6281,5
6282,1
6283,5
6284,5
6285,1
6286,2
6287,5
6288,2
6289,2
6290,3
6291,4
6292,2
6293,4
6294,3
6295,4
6296,4
6297,1
6298,5
6299,1
6300,1
6301,1
6302,5
6303,5
6304,2
6305,1
6306,1
6307,1
6308,5
6309,4
6310,5
6311,4
6312,4
6313,4
6314,1
6315,4
6316,1
6317,4
6318,4
6319,4
6320,2
6321,4
6322,2
6323,4
6324,4
6325,1
6326,2
6327,2
6328,4
6329,2
6330,5
6331,3
6332,2
6333,2
6334,1
6335,3
6336,1
6337,2
6338,5
6339,0
6340,1
6341,5
6342,1
6343,1
6344,4
6345,1
6346,5
6347,1
6348,1
6349,5
6350,1
6351,1
6352,1
6353,1
6354,1
6355,3
6356,4
6357,2
6358,1
6359,1
6360,1
6361,1
6362,3
6363,4
6364,3
6365,3
6366,2
6367,3
6368,2
6369,1
6370,4
6371,1
6372,5
6373,4
6374,1
6375,1
6376,1
6377,3
6378,1
6379,3
6380,3
6381,1
6382,5
6383,1
6384,1
6385,2
6386,1
6387,2
6388,5
6389,5
6390,5
6391,5
6392,1
6393,5
6394,5
6395,5
6396,5
6397,5
6398,5
6399,4
6400,5
6401,5
6402,4
6403,5
6404,1
6405,2
6406,5
6407,1
6408,5
6409,5
6410,4
6411,2
6412,2
6413,1
6414,3
6415,1
6416,1
6417,2
6418,5
6419,3
6420,5
6421,4
6422,3
6423,2
6424,2
6425,5
6426,1
6427,1
6428,3
6429,5
6430,5
6431,5
6432,1
6433,5
6434,1
6435,1
6436,1
6437,1
6438,4
6439,3
6440,3
6441,3
6442,4
6443,2
6444,1
6445,5
6446,5
6447,4
6448,1
6449,5
6450,5
6451,0
6452,5
6453,3
6454,2
6455,2
6456,2
6457,2
6458,1
6459,3
6460,3
6461,1
6462,2
6463,1
6464,5
6465,5
6466,1
6467,1
6468,3
6469,1
6470,1
6471,5
6472,4
6473,5
6474,5
6475,4
6476,1
6477,5
6478,2
6479,1
6480,1
6481,1
6482,1
6483,4
6484,1
6485,1
6486,1
6487,1
6488,4
6489,1
6490,4
6491,2
6492,4
6493,1
6494,2
6495,1
6496,3
6497,5
6498,4
6499,3
6500,2
6501,4
6502,2
6503,5
6504,1
6505,2
6506,2
6507,2
6508,2
6509,5
6510,5
6511,4
6512,5
6513,4
6514,2
6515,4
6516,1
6517,1
6518,1
6519,1
6520,1
6521,3
6522,2
6523,2
6524,4
6525,5
6526,3
6527,2
6528,5
6529,5
6530,2
6531,4
6532,1
6533,5
6534,1
6535,3
6536,3
6537,2
6538,5
6539,2
6540,5
6541,2
6542,2
6543,2
6544,5
6545,5
6546,5
6547,2
6548,2
6549,2
6550,2
6551,2
6552,3
6553,4
6554,2
6555,1
6556,2
6557,2
6558,2
6559,2
6560,2
6561,4
6562,5
6563,1
6564,5
6565,5
6566,4
6567,5
6568,1
6569,5
6570,5
6571,1
6572,4
6573,2
6574,3
6575,5
6576,5
6577,5
6578,1
6579,1
6580,1
6581,2
6582,5
6583,1
6584,1
6585,4
6586,5
6587,4
6588,1
6589,5
6590,4
6591,1
6592,2
6593,4
6594,1
6595,1
6596,1
6597,4
6598,1
6599,1
6600,1
6601,5
6602,1
6603,4
6604,1
6605,5
6606,4
6607,1
6608,1
6609,4
6610,3
6611,3
6612,1
6613,5
6614,1
6615,4
6616,4
6617,1
6618,2
6619,5
6620,1
6621,2
6622,4
6623,1
6624,1
6625,2
6626,5
6627,1
6628,2
6629,4
6630,3
6631,3
6632,5
6633,4
6634,2
6635,3
6636,2
6637,2
6638,2
6639,2
6640,2
6641,5
6642,5
6643,2
6644,5
6645,1
6646,2
6647,4
6648,5
6649,3
6650,2
6651,4
6652,1
6653,4
6654,1
6655,3
6656,1
6657,1
6658,5
6659,2
6660,2
6661,2
6662,3
6663,4
6664,2
6665,5
6666,2
6667,2
6668,2
6669,4
6670,1
6671,4
6672,4
6673,5
6674,1
6675,3
6676,4
6677,1
6678,3
6679,1
6680,4
6681,1
6682,4
6683,1
6684,1
6685,4
6686,1
6687,1
6688,4
6689,4
6690,4
6691,5
6692,1
6693,4
6694,4
6695,5
6696,5
6697,1
6698,1
6699,5
6700,4
6701,5
6702,1
6703,1
6704,5
6705,2
6706,1
6707,5
6708,1
6709,1
6710,1
6711,1
6712,5
6713,4
6714,3
6715,3
6716,3
6717,3
6718,3
6719,3
6720,2
6721,2
6722,2
6723,4
6724,5
6725,1
6726,1
6727,3
6728,1
6729,2
6730,2
6731,2
6732,1
6733,2
6734,1
6735,4
6736,1
6737,1
6738,3
6739,2
6740,2
6741,2
6742,1
6743,4
6744,1
6745,2
6746,5
6747,4
6748,5
6749,1
6750,1
6751,4
6752,1
6753,4
6754,2
6755,2
6756,5
6757,5
6758,2
6759,4
6760,4
6761,1
6762,2
6763,1
6764,5
6765,5
6766,1
6767,5
6768,1
6769,5
6770,3
6771,1
6772,5
6773,1
6774,1
6775,4
6776,5
6777,5
6778,5
6779,2
6780,3
6781,4
6782,3
6783,1
6784,1
6785,1
6786,1
6787,1
6788,2
6789,5
6790,5
6791,2
6792,3
6793,1
6794,4
6795,2
6796,5
6797,5
6798,3
6799,3
6800,3
6801,3
6802,1
6803,1
6804,1
6805,1
6806,5
6807,2
6808,5
6809,1
6810,1
6811,1
6812,1
6813,1
6814,5
6815,4
6816,4
6817,1
6818,1
6819,5
6820,4
6821,2
6822,1
6823,1
6824,1
6825,4
6826,1
6827,2
6828,1
6829,2
6830,4
6831,3
6832,1
6833,3
6834,2
6835,1
6836,5
6837,3
6838,2
6839,3
6840,5
6841,2
6842,5
6843,4
6844,5
6845,5
6846,1
6847,1
6848,2
6849,5
6850,3
6851,3
6852,2
6853,3
6854,2
6855,2
6856,3
6857,4
6858,4
6859,3
6860,1
6861,1
6862,4
6863,5
6864,2
6865,4
6866,5
6867,1
6868,1
6869,1
6870,1
6871,5
6872,2
6873,5
6874,1
6875,1
6876,1
6877,1
6878,1
6879,1
6880,5
6881,1
6882,2
6883,3
6884,3
6885,4
6886,2
6887,1
6888,1
6889,1
6890,1
6891,5
6892,1
6893,4
6894,2
6895,2
6896,1
6897,1
6898,2
6899,1
6900,1
6901,4
6902,4
6903,5
6904,1
6905,1
6906,5
6907,1
6908,1
6909,0
6910,2
6911,5
6912,1
6913,4
6914,1
6915,5
6916,4
6917,5
6918,3
6919,4
6920,1
6921,2
6922,1
6923,5
6924,3
6925,5
6926,2
6927,5
6928,3
6929,4
6930,3
6931,5
6932,1
6933,2
6934,1
6935,1
6936,2
6937,2
6938,4
6939,4
6940,1
6941,5
6942,2
6943,1
6944,4
6945,1
6946,2
6947,1
6948,2
6949,1
6950,5
6951,5
6952,4
6953,2
6954,1
6955,5
6956,2
6957,1
6958,5
6959,4
6960,2
6961,4
6962,4
6963,1
6964,4
6965,2
6966,5
6967,2
6968,1
6969,4
6970,1
6971,4
6972,5
6973,5
6974,4
6975,4
6976,1
6977,1
6978,2
6979,1
6980,1
6981,5
6982,1
6983,3
6984,2
6985,2
6986,4
6987,3
6988,1
6989,3
6990,1
6991,1
6992,1
6993,1
6994,5
6995,4
6996,1
6997,5
6998,5
6999,4
7000,4
7001,5
7002,2
7003,1
7004,1
7005,2
7006,2
7007,4
7008,5
7009,5
7010,5
7011,5
7012,4
7013,2
7014,1
7015,4
7016,1
7017,5
7018,5
7019,1
7020,5
7021,1
7022,5
7023,5
7024,4
7025,1
7026,1
7027,5
7028,1
7029,1
7030,1
7031,1
7032,5
7033,2
7034,4
7035,2
7036,3
7037,2
7038,2
7039,1
7040,2
7041,3
7042,1
7043,4
7044,3
7045,2
7046,3
7047,1
7048,3
7049,4
7050,4
7051,1
7052,1
7053,1
7054,4
7055,1
7056,1
7057,1
7058,1
7059,4
7060,4
7061,1
7062,4
7063,4
7064,2
7065,2
7066,4
7067,5
7068,5
7069,1
7070,1
7071,1
7072,1
7073,1
7074,2
7075,1
7076,4
7077,1
7078,1
7079,4
7080,1
7081,1
7082,3
7083,3
7084,1
7085,2
7086,1
7087,2
7088,1
7089,1
7090,3
7091,1
7092,4
7093,1
7094,4
7095,1
7096,1
7097,2
7098,1
7099,5
7100,5
7101,1
7102,2
7103,1
7104,3
7105,2
7106,1
7107,2
7108,1
7109,3
7110,5
7111,5
7112,4
7113,2
7114,2
7115,1
7116,5
7117,2
7118,3
7119,5
7120,2
7121,4
7122,2
7123,2
7124,2
7125,2
7126,5
7127,5
7128,1
7129,2
7130,2
7131,1
7132,1
7133,1
7134,2
7135,1
7136,1
7137,2
7138,1
7139,5
7140,1
7141,1
7142,1
7143,3
7144,4
7145,3
7146,2
7147,5
7148,2
7149,2
7150,1
7151,1
7152,1
7153,1
7154,2
7155,4
7156,3
7157,4
7158,1
7159,1
7160,1
7161,1
7162,1
7163,1
7164,2
7165,1
7166,1
7167,2
7168,3
7169,3
7170,1
7171,3
7172,4
7173,1
7174,4
7175,5
7176,5
7177,1
7178,1
7179,5
7180,5
7181,1
7182,2
7183,1
7184,1
7185,3
7186,4
7187,1
7188,1
7189,1
7190,2
7191,4
7192,3
7193,1
7194,1
7195,5
7196,1
7197,4
7198,5
7199,1
7200,4
7201,5
7202,4
7203,4
7204,1
7205,3
7206,3
7207,4
7208,5
7209,1
7210,5
7211,1
7212,1
7213,1
7214,1
7215,1
7216,1
7217,5
7218,5
7219,5
7220,5
7221,1
7222,1
7223,1
7224,2
7225,1
7226,1
7227,4
7228,1
7229,5
7230,1
7231,4
7232,5
7233,3
7234,3
7235,5
7236,1
7237,1
7238,1
7239,5
7240,2
7241,3
7242,2
7243,5
7244,2
7245,2
7246,5
7247,1
7248,4
7249,1
7250,5
7251,1
7252,4
7253,5
7254,3
7255,1
7256,4
7257,4
7258,2
7259,1
7260,3
7261,1
7262,4
7263,1
7264,3
7265,5
7266,3
7267,2
7268,3
7269,4
7270,5
7271,5
7272,4
7273,4
7274,2
7275,2
7276,3
7277,1
7278,2
7279,5
7280,3
7281,2
7282,4
7283,3
7284,1
7285,1
7286,3
7287,3
7288,4
7289,1
7290,1
7291,4
7292,2
7293,4
7294,1
7295,5
7296,5
7297,2
7298,1
7299,1
7300,4
7301,5
7302,4
7303,5
7304,1
7305,5
7306,5
7307,5
7308,2
7309,1
7310,1
7311,3
7312,1
7313,5
7314,1
7315,2
7316,3
7317,2
7318,1
7319,1
7320,1
7321,5
7322,5
7323,1
7324,2
7325,3
7326,4
7327,5
7328,2
7329,1
7330,1
7331,1
7332,1
7333,5
7334,1
7335,1
7336,3
7337,2
7338,2
7339,3
7340,3
7341,3
7342,5
7343,2
7344,4
7345,1
7346,5
7347,4
7348,5
7349,2
7350,5
7351,5
7352,5
7353,2
7354,2
7355,5
7356,1
7357,4
7358,1
7359,4
7360,4
7361,5
7362,1
7363,1
7364,3
7365,3
7366,5
7367,1
7368,3
7369,2
7370,4
7371,1
7372,2
7373,2
7374,1
7375,2
7376,2
7377,5
7378,2
7379,3
7380,1
7381,3
7382,1
7383,1
7384,5
7385,4
7386,4
7387,3
7388,3
7389,4
7390,1
7391,2
7392,4
7393,4
7394,2
7395,4
7396,1
7397,1
7398,4
7399,4
7400,4
7401,4
7402,4
7403,5
7404,1
7405,1
7406,4
7407,4
7408,3
7409,4
7410,1
7411,1
7412,4
7413,1
7414,4
7415,1
7416,3
7417,3
7418,4
7419,4
7420,2
7421,1
7422,1
7423,1
7424,5
7425,1
7426,1
7427,1
7428,4
7429,5
7430,1
7431,2
7432,2
7433,3
7434,3
7435,1
7436,1
7437,1
7438,1
7439,5
7440,1
7441,1
7442,4
7443,5
7444,1
7445,4
7446,1
7447,5
7448,2
7449,1
7450,1
7451,4
7452,2
7453,5
7454,1
7455,1
7456,2
7457,5
7458,4
7459,1
7460,5
7461,2
7462,3
7463,2
7464,2
7465,2
7466,3
7467,4
7468,2
7469,4
7470,3
7471,3
7472,5
7473,4
7474,4
7475,4
7476,4
7477,4
7478,5
7479,4
7480,3
7481,3
7482,2
7483,2
7484,5
7485,5
7486,1
7487,4
7488,1
7489,1
7490,4
7491,4
7492,4
7493,1
7494,4
7495,3
7496,3
7497,5
7498,1
7499,1
7500,5
7501,1
7502,4
7503,2
7504,5
7505,2
7506,3
7507,1
7508,5
7509,4
7510,1
7511,2
7512,1
7513,2
7514,1
7515,3
7516,4
7517,5
7518,0
7519,5
7520,3
7521,1
7522,5
7523,2
7524,1
7525,5
7526,1
7527,5
7528,5
7529,4
7530,1
7531,1
7532,2
7533,4
7534,1
7535,4
7536,5
7537,1
7538,1
7539,2
7540,1
7541,2
7542,5
7543,1
7544,5
7545,5
7546,5
7547,1
7548,1
7549,2
7550,2
7551,5
7552,2
7553,2
7554,2
7555,2
7556,1
7557,5
7558,4
7559,1
7560,3
7561,3
7562,5
7563,2
7564,1
7565,1
7566,4
7567,5
7568,1
7569,1
7570,1
7571,5
7572,3
7573,1
7574,1
7575,1
7576,1
7577,4
7578,3
7579,1
7580,1
7581,3
7582,4
7583,3
7584,3
7585,3
7586,1
7587,1
7588,1
7589,2
7590,5
7591,5
7592,2
7593,3
7594,3
7595,1
7596,3
7597,3
7598,2
7599,4
7600,1
7601,1
7602,3
7603,1
7604,1
7605,1
7606,1
7607,5
7608,1
7609,1
7610,1
7611,3
7612,2
7613,5
7614,2
7615,2
7616,2
7617,1
7618,5
7619,1
7620,2
7621,5
7622,5
7623,2
7624,2
7625,2
7626,2
7627,2
7628,4
7629,4
7630,2
7631,2
7632,2
7633,3
7634,2
7635,5
7636,1
7637,2
7638,4
7639,3
7640,3
7641,2
7642,1
7643,2
7644,4
7645,4
7646,4
7647,1
7648,1
7649,5
7650,5
7651,1
7652,2
7653,4
7654,5
7655,2
7656,3
7657,1
7658,1
7659,2
7660,5
7661,2
7662,5
7663,4
7664,4
7665,5
7666,1
7667,2
7668,5
7669,5
7670,5
7671,2
7672,4
7673,2
7674,5
7675,5
7676,5
7677,2
7678,4
7679,1
7680,4
7681,1
7682,2
7683,1
7684,1
7685,2
7686,1
7687,3
7688,2
7689,2
7690,2
7691,2
7692,4
7693,1
7694,4
7695,2
7696,4
7697,1
7698,5
7699,2
7700,2
7701,2
7702,2
7703,5
7704,1
7705,2
7706,2
7707,4
7708,5
7709,4
7710,2
7711,2
7712,1
7713,2
7714,2
7715,3
7716,3
7717,4
7718,1
7719,2
7720,1
7721,1
7722,5
7723,5
7724,2
7725,1
7726,4
7727,4
7728,3
7729,4
7730,3
7731,2
7732,5
7733,2
7734,2
7735,3
7736,5
7737,1
7738,1
7739,2
7740,5
7741,3
7742,4
7743,3
7744,5
7745,5
7746,3
7747,4
7748,4
7749,2
7750,2
7751,3
7752,2
7753,5
7754,5
7755,5
7756,5
7757,2
7758,2
7759,2
7760,1
7761,1
7762,2
7763,5
7764,3
7765,5
7766,2
7767,5
7768,2
7769,1
7770,2
7771,1
7772,5
7773,2
7774,1
7775,5
7776,2
7777,2
7778,2
7779,3
7780,5
7781,2
7782,2
7783,2
7784,3
7785,3
7786,2
7787,3
7788,2
7789,5
7790,3
7791,4
7792,2
7793,2
7794,4
7795,2
7796,1
7797,1
7798,4
7799,3
7800,3
7801,2
7802,2
7803,1
7804,1
7805,5
7806,4
7807,4
7808,4
7809,4
7810,1
7811,4
7812,3
7813,2
7814,4
7815,5
7816,4
7817,4
7818,5
7819,4
7820,4
7821,2
7822,3
7823,2
7824,2
7825,1
7826,1
7827,1
7828,1
7829,5
7830,2
7831,1
7832,3
7833,1
7834,1
7835,4
7836,4
7837,1
7838,1
7839,3
7840,1
7841,4
7842,2
7843,2
7844,2
7845,3
7846,2
7847,2
7848,4
7849,2
7850,5
7851,5
7852,2
7853,4
7854,2
7855,3
7856,3
7857,5
7858,5
7859,5
7860,1
7861,3
7862,3
7863,0
7864,3
7865,1
7866,1
7867,4
7868,2
7869,4
7870,2
7871,2
7872,1
7873,2
7874,1
7875,1
7876,1
7877,2
7878,1
7879,5
7880,1
7881,2
7882,1
7883,1
7884,2
7885,4
7886,5
7887,5
7888,1
7889,2
7890,2
7891,1
7892,5
7893,4
7894,1
7895,2
7896,5
7897,5
7898,1
7899,1
7900,3
7901,1
7902,5
7903,2
7904,5
7905,2
7906,5
7907,1
7908,2
7909,4
7910,5
7911,3
7912,3
7913,3
7914,1
7915,1
7916,4
7917,4
7918,2
7919,5
7920,3
7921,1
7922,1
7923,3
7924,5
7925,2
7926,4
7927,1
7928,1
7929,1
7930,1
7931,4
7932,1
7933,1
7934,1
7935,1
7936,1
7937,1
7938,1
7939,5
7940,2
7941,1
7942,4
7943,1
7944,5
7945,5
7946,1
7947,4
7948,4
7949,5
7950,1
7951,5
7952,2
7953,2
7954,1
7955,4
7956,1
7957,5
7958,4
7959,1
7960,2
7961,2
7962,5
7963,5
7964,5
7965,4
7966,2
7967,4
7968,2
7969,3
7970,2
7971,2
7972,2
7973,1
7974,5
7975,5
7976,5
7977,4
7978,4
7979,5
7980,3
7981,5
7982,5
7983,4
7984,3
7985,3
7986,3
7987,1
7988,3
7989,3
7990,1
7991,3
7992,1
7993,4
7994,1
7995,4
7996,4
7997,5
7998,1
7999,1
8000,4
8001,4
8002,2
8003,3
8004,4
8005,5
8006,2
8007,5
8008,2
8009,3
8010,4
8011,5
8012,1
8013,5
8014,1
8015,1
8016,1
8017,5
8018,1
8019,4
8020,1
8021,2
8022,2
8023,1
8024,4
8025,2
8026,3
8027,1
8028,2
8029,5
8030,2
8031,1
8032,3
8033,5
8034,3
8035,2
8036,3
8037,3
8038,4
8039,2
8040,5
8041,4
8042,4
8043,3
8044,5
8045,5
8046,2
8047,5
8048,4
8049,2
8050,2
8051,5
8052,2
8053,1
8054,3
8055,1
8056,1
8057,3
8058,5
8059,5
8060,5
8061,2
8062,3
8063,1
8064,2
8065,2
8066,5
8067,3
8068,3
8069,2
8070,5
8071,2
8072,1
8073,1
8074,1
8075,1
8076,1
8077,4
8078,3
8079,1
8080,5
8081,1
8082,1
8083,4
8084,2
8085,5
8086,2
8087,1
8088,4
8089,1
8090,1
8091,5
8092,5
8093,5
8094,5
8095,5
8096,5
8097,2
8098,2
8099,1
8100,3
8101,1
8102,3
8103,3
8104,2
8105,3
8106,2
8107,1
8108,1
8109,5
8110,5
8111,3
8112,3
8113,1
8114,5
8115,3
8116,5
8117,1
8118,5
8119,2
8120,5
8121,1
8122,5
8123,2
8124,3
8125,5
8126,5
8127,1
8128,5
8129,1
8130,2
8131,5
8132,1
8133,4
8134,1
8135,5
8136,1
8137,1
8138,5
8139,1
8140,1
8141,5
8142,1
8143,1
8144,1
8145,1
8146,1
8147,1
8148,2
8149,3
8150,2
8151,4
8152,3
8153,3
8154,4
8155,2
8156,1
8157,1
8158,2
8159,1
8160,4
8161,4
8162,4
8163,1
8164,3
8165,3
8166,3
8167,2
8168,2
8169,2
8170,1
8171,2
8172,2
8173,2
8174,2
8175,2
8176,1
8177,4
8178,5
8179,5
8180,4
8181,1
8182,1
8183,3
8184,4
8185,1
8186,1
8187,1
8188,5
8189,4
8190,5
8191,2
8192,1
8193,1
8194,5
8195,1
8196,1
8197,1
8198,1
8199,3
8200,5
8201,1
8202,5
8203,5
8204,2
8205,4
8206,1
8207,1
8208,1
8209,1
8210,3
8211,2
8212,3
8213,3
8214,1
8215,1
8216,2
8217,1
8218,1
8219,1
8220,1
8221,1
8222,1
8223,2
8224,1
8225,2
8226,5
8227,5
8228,2
8229,5
8230,2
8231,1
8232,2
8233,1
8234,4
8235,1
8236,1
8237,1
8238,5
8239,1
8240,5
8241,1
8242,5
8243,2
8244,3
8245,1
8246,1
8247,1
8248,4
8249,3
8250,1
8251,3
8252,1
8253,1
8254,3
8255,2
8256,2
8257,2
8258,2
8259,1
8260,5
8261,2
8262,1
8263,4
8264,1
8265,2
8266,4
8267,2
8268,2
8269,5
8270,3
8271,2
8272,2
8273,5
8274,1
8275,2
8276,2
8277,1
8278,2
8279,2
8280,4
8281,4
8282,2
8283,2
8284,5
8285,2
8286,1
8287,2
8288,2
8289,2
8290,2
8291,3
8292,2
8293,4
8294,4
8295,5
8296,5
8297,2
8298,1
8299,2
8300,2
8301,3
8302,5
8303,1
8304,4
8305,3
8306,2
8307,2
8308,5
8309,1
8310,2
8311,2
8312,3
8313,3
8314,1
8315,1
8316,1
8317,4
8318,5
8319,5
8320,5
8321,4
8322,1
8323,2
8324,5
8325,3
8326,1
8327,2
8328,4
8329,5
8330,4
8331,4
8332,1
8333,2
8334,2
8335,5
8336,4
8337,3
8338,2
8339,4
8340,5
8341,4
8342,4
8343,1
8344,2
8345,5
8346,3
8347,3
8348,3
8349,3
8350,3
8351,2
8352,1
8353,1
8354,1
8355,2
8356,1
8357,1
8358,1
8359,1
8360,1
8361,3
8362,1
8363,1
8364,3
8365,3
8366,1
8367,1
8368,5
8369,1
8370,5
8371,2
8372,1
8373,3
8374,4
8375,3
8376,3
8377,3
8378,3
8379,3
8380,4
8381,5
8382,1
8383,3
8384,3
8385,5
8386,1
8387,1
8388,1
8389,2
8390,1
8391,1
8392,4
8393,4
8394,1
8395,4
8396,5
8397,1
8398,1
8399,1
8400,3
8401,5
8402,5
8403,5
8404,1
8405,1
8406,1
8407,5
8408,1
8409,1
8410,1
8411,1
8412,1
8413,1
8414,1
8415,1
8416,1
8417,1
8418,5
8419,1
8420,1
8421,1
8422,5
8423,2
8424,1
8425,1
8426,3
8427,5
8428,3
8429,2
8430,4
8431,5
8432,5
8433,1
8434,1
8435,5
8436,2
8437,4
8438,1
8439,1
8440,1
8441,4
8442,4
8443,4
8444,3
8445,5
8446,2
8447,2
8448,5
8449,1
8450,1
8451,2
8452,4
8453,5
8454,3
8455,5
8456,3
8457,1
8458,2
8459,1
8460,3
8461,3
8462,3
8463,2
8464,2
8465,1
8466,1
8467,1
8468,1
8469,1
8470,5
8471,5
8472,1
8473,4
8474,5
8475,5
8476,1
8477,1
8478,1
8479,2
8480,5
8481,5
8482,1
8483,1
8484,1
8485,1
8486,3
8487,2
8488,3
8489,1
8490,1
8491,3
8492,3
8493,4
8494,3
8495,2
8496,1
8497,2
8498,1
8499,4
8500,1
8501,5
8502,3
8503,1
8504,5
8505,2
8506,5
8507,5
8508,5
8509,3
8510,2
8511,5
8512,5
8513,1
8514,4
8515,3
8516,1
8517,3
8518,5
8519,1
8520,1
8521,3
8522,4
8523,5
8524,5
8525,1
8526,1
8527,1
8528,1
8529,5
8530,1
8531,1
8532,3
8533,2
8534,1
8535,1
8536,1
8537,1
8538,1
8539,4
8540,5
8541,4
8542,5
8543,2
8544,5
8545,2
8546,1
8547,4
8548,1
8549,4
8550,4
8551,1
8552,5
8553,5
8554,5
8555,1
8556,1
8557,5
8558,5
8559,5
8560,5
8561,5
8562,5
8563,5
8564,5
8565,1
8566,2
8567,5
8568,5
8569,5
8570,1
8571,2
8572,5
8573,5
8574,5
8575,5
8576,2
8577,2
8578,1
8579,1
8580,4
8581,3
8582,2
8583,4
8584,2
8585,4
8586,2
8587,4
8588,1
8589,3
8590,2
8591,4
